code14,name14,prov14,name_carto,code24,name24,label04,idh04,src04,taux_pauvrete04,vulnerabilite04,severite04,inegalite04,ids04,mpi_rate04c,mpi_idx04c,mpi_int04c,mpi_rate14c,mpi_idx14c,mpi_int14c,pov_glob14c,mpi2014,mpi2024,mpi_intensity2014,mpi_intensity2024,mpi_rate2014,mpi_rate2024,vulnerability2014,vulnerability2024,menages14,population14,level,cercle,src14,src24
06.467.07.19.,Laaounate,Sidi Bennour,Laaounate,64670319.0,Commune de Laaounate,El-Jadida Laaounate,0.541,direct,19.6,30.6,1.32,27.03,0.386,46.190093994140625,19.97470474243164,43.244564056396484,12.270035743713379,4.773435592651367,38.90319061279297,14.627640000000001,0.05342259258031845,0.03197060152888298,37.991765140351795,35.96473256335924,14.061624481564476,8.889431469173127,16.072829157965526,8.036139088637224,3564.0,17850.0,commune,06.467.07.,,
06.467.07.21.,Laatatra,Sidi Bennour,Laatatra,64670721.0,Commune de Laatatra,El Jadida Laatatra,0.501,direct,10.04,23.55,0.56,27.32,0.509,40.857444763183594,18.231529235839844,44.62229537963867,11.83425235748291,4.587998867034912,38.76881408691406,16.70945,0.0685531497001648,0.041291743516922,39.08151626586914,37.343536376953125,17.541067123413086,11.057266235351562,17.359176635742188,11.628424644470215,3190.0,17593.0,commune,06.467.07.,,
06.467.07.23.,Lmechrek,Sidi Bennour,Lmechrek,64670723.0,Commune de Lmechrek,El Jadida Lmechrek,0.518,direct,6.9,20.66,0.32,26.01,0.72,27.593971252441406,11.220561981201172,40.663089752197266,8.146955490112305,3.056398868560791,37.51584243774414,9.847966,0.04828972741961479,0.03337652236223221,38.491085052490234,38.25165939331055,12.54569149017334,8.725509643554688,17.309955596923828,24.415700912475586,2895.0,16141.0,commune,06.467.07.,,
06.467.07.25.,Metrane,Sidi Bennour,Metrane,64670325.0,Commune de Metrane,El-Jadida Metrane,0.469,direct,27.91,31.12,2.33,28.9,0.408,47.73372268676758,21.08072280883789,44.16316604614258,11.294896125793457,4.062171936035156,35.96466827392578,13.146697,0.0638626366853714,0.03488456830382347,37.958805084228516,37.656497955322266,16.824195861816406,9.263890266418457,17.5992431640625,10.05762767791748,2094.0,10580.0,commune,06.467.07.,,
06.467.07.27.,M'Tal,Sidi Bennour,M'Tal,64670727.0,Commune de M'tal,,0.49710336632137003,imputed_cercle,18.43043619576994,27.973501899203065,1.3348031637682587,27.53164440580852,0.43859114247662934,44.97853088378906,19.8819580078125,44.203216552734375,13.225057601928711,5.240592956542969,39.62623977661133,15.711395000000001,0.08827914297580719,0.04017464816570282,40.87394332885742,39.54503631591797,21.597902297973633,10.15921401977539,24.25098419189453,25.5455379486084,1966.0,9913.0,commune,06.467.07.,,
06.467.07.29.,Oulad Amrane,Sidi Bennour,Oulad Amrane,64670529.0,Commune d'Oulad Amrane,El-Jadida Oulad Amrane,0.495,direct,31.29,32.99,2.59,26.83,0.288,48.91106033325195,21.628450393676758,44.21995544433594,11.996556282043457,4.432539463043213,36.94843292236328,13.862086999999999,0.06681134551763535,0.05074602738022804,37.61822690039027,37.25139732041022,17.760365115732217,13.622583652300648,16.119816479547094,11.449863828998826,2371.0,12252.0,commune,06.467.07.,,
06.467.07.31.,Oulad Boussaken,Sidi Bennour,Oulad Boussaken,64670331.0,Commune d'Oulad Boussaken,El-Jadida Oulad Boussaken,0.474,direct,33.35,31.8,3.07,28.48,0.229,65.75055694580078,30.493391036987305,46.37739181518555,16.711772918701172,6.47346305847168,38.73594284057617,21.32128,0.10091716051101685,0.05857468023896217,39.33427429199219,38.46059799194336,25.656291961669922,15.229788780212402,19.986467361450195,19.1210994720459,1357.0,7390.0,commune,06.467.07.,,
06.467.07.33.,Oulad Si Bouhya,Sidi Bennour,Oulad Si Bouhya,64670733.0,Commune d'Oulad Si Bouhya,El Jadida Oulad Si Bouhya,0.506,direct,12.97,25.71,0.79,27.81,0.54,42.31827163696289,18.35402488708496,43.371395111083984,14.155401229858398,5.3876495361328125,38.060733795166016,15.358665,0.07526468485593796,0.04436865076422691,38.933109283447266,35.820762634277344,19.33179473876953,12.3862943649292,18.364654541015625,11.410895347595215,3308.0,18198.0,commune,06.467.07.,,
06.467.07.35.,Tamda,Sidi Bennour,Tamda,64670535.0,Commune de Tamda,El-Jadida Tamda,0.473,direct,29.9,31.1,2.59,29.32,0.235,65.76641845703125,30.48196792602539,46.34883499145508,19.928205490112305,8.013675689697266,40.212730407714844,22.71799,0.11116240918636322,0.07604222744703293,41.573970794677734,40.848724365234375,26.738462448120117,18.615570068359375,32.83076858520508,22.67007064819336,1931.0,9750.0,commune,06.467.07.,,
06.467.11.01.,Laghnadra,Sidi Bennour,Laghnadra,64671101.0,Commune de Laghnadra,El Jadida Laghnadra,0.541,direct,8.77,22.74,0.46,27.92,0.708,35.37440490722656,15.206755638122559,42.98802185058594,12.991386413574219,5.077373504638672,39.08261489868164,15.571159999999999,0.07100871950387955,0.04856929928064346,39.98918533325195,38.82073974609375,17.756980895996094,12.511173248291016,22.260305404663086,13.447212219238281,6324.0,33553.0,commune,06.467.11.,,
06.467.11.03.,Lgharbia,Sidi Bennour,Lgharbia,64671103.0,Commune de Lgharbia,,0.5159889662801271,imputed_cercle,14.544919801636778,27.427290879604023,0.9012331142838395,27.57253363081567,0.5690497501710836,34.40235900878906,15.242746353149414,44.30727005004883,9.644067764282227,3.855818033218384,39.98124694824219,11.5625,0.058310240507125854,0.042107272893190384,40.48055648803711,39.280399322509766,14.404505729675293,10.71966552734375,26.142812728881836,18.059263229370117,4349.0,22729.0,commune,06.467.11.,,
06.467.11.05.,Loualidia,Sidi Bennour,Loualidia,64670105.0,Commune de Loualidia,El-Jadida Loualidia,0.454,direct,19.97,33.98,1.18,25.03,0.502,55.01197052001953,25.503393173217773,46.35972213745117,19.09459686279297,7.387260437011719,38.68769836425781,25.60996,0.06859228760004044,0.04894113168120384,39.24136712082886,37.30094265196283,17.479586952225457,13.120614870503184,12.467769155955182,10.134291154231056,3715.0,18616.0,commune,06.467.11.,,
06.467.11.07.,Oulad Sbaita,Sidi Bennour,Oulad Sbaita,64671107.0,Commune d'Oulad Sbaita,El-Jadida Oulad Sbaita,0.517,direct,15.85,28.44,1.03,27.74,0.517,47.129520416259766,21.136974334716797,44.84869384765625,17.929824829101562,7.4381632804870605,41.484867095947266,22.02409,0.10029240697622299,0.060614824295043945,41.94521713256836,39.33146667480469,23.91033172607422,15.411279678344727,29.411306381225586,21.023035049438477,4392.0,25650.0,commune,06.467.11.,,
06.467.11.09.,Saniat Berguig,Sidi Bennour,Saniat Berguig,64671109.0,Commune de Saniat Berguig,El-Jadida Saniat Berguig,0.526,direct,16.6,27.75,1.12,28.66,0.497,46.17364501953125,20.703882217407227,44.839176177978516,15.727456092834473,6.32937479019165,40.244110107421875,18.62171,0.09437936544418335,0.05286528542637825,41.735206604003906,38.58325958251953,22.613849639892578,13.70161247253418,31.829208374023438,13.956757545471191,5437.0,28854.0,commune,06.467.11.,,
07.041.01.01.,Ait Ourir (Mun.),Al  Haouz,Ait Ourir (M),70410101.0,Commune d'Ait Ourir,Al Haouz Ait Ourir (M),0.648,direct,12.09,18.44,1.31,36.49,,12.444201469421387,4.991750240325928,40.11306381225586,2.5391225814819336,0.911862313747406,35.912498474121094,3.350555,0.018397770822048187,0.011069240048527718,36.59715270996094,36.148868560791016,5.027104377746582,3.0621261596679688,6.014114856719971,3.051478862762451,8285.0,39108.0,commune,07.041.01.,,
07.041.01.03.,Amizmiz (Mun.),Al  Haouz,Amizmiz  (M),70410103.0,Commune d'Amizmiz,Al Haouz Amizmiz,0.574,direct,20.33,22.8,2.6,35.49,0.535,12.565199851989746,5.113100528717041,40.69255447387695,2.9932162761688232,1.0832148790359497,36.18899154663086,3.2468010000000005,0.02228594198822975,0.017459867522120476,36.586299896240234,37.86911392211914,6.091335296630859,4.61058235168457,4.874466896057129,9.258469581604004,3506.0,14364.0,commune,07.041.01.,,
07.041.01.09.,Tahannaout (Mun.),Al  Haouz,Tahannaout (M),70410109.0,Commune de Tahannaout,Al Haouz Tahannaout,0.529,direct,15.81,29.55,1.34,28.43,0.43,8.72121524810791,3.5494585037231445,40.699127197265625,1.2819409370422363,0.4397411346435547,34.302757263183594,1.703518,0.011036546900868416,0.008684774860739708,35.932151794433594,34.06977462768555,3.0714962482452393,2.549114227294922,2.985459804534912,1.1734873056411743,2684.0,12102.0,commune,07.041.01.,,
07.041.03.05.,Ait Faska,Al  Haouz,Ait Faska,70410305.0,Commune d'Ait Faska,Al Haouz Ait Faska,0.558,direct,15.48,22.39,1.69,33.55,0.692,26.118162155151367,10.920127868652344,41.81047821044922,7.813811302185059,2.9922847747802734,38.2948112487793,11.282819,0.04895290359854698,0.015644919127225876,39.478633880615234,36.509796142578125,12.399847030639648,4.285129070281982,23.01030158996582,5.963938236236572,5264.0,26210.0,commune,07.041.03.,,
07.041.03.09.,Ait Sidi Daoud,Al  Haouz,Ait Sidi Daoud,70410309.0,Commune d'Ait Sidi Daoud,Al Haouz Ait Sidi Daoud,0.514,direct,11.01,21.39,1.07,31.7,0.593,38.225196838378906,15.84133529663086,41.4421272277832,7.240725517272949,2.8389663696289062,39.20831298828125,9.393311,0.05213310569524765,0.028723644092679024,39.397762298583984,38.34843063354492,13.232503890991211,7.490174770355225,23.33473777770996,14.827496528625488,3753.0,18976.0,commune,07.041.03.,,
07.041.03.11.,Ghmate,Al  Haouz,Ghmate,70410311.0,Commune de Ghmate,Al Haouz Ghmate,0.493,direct,24.36,29.46,2.58,31.27,0.446,41.08795928955078,18.48373031616211,44.98575973510742,12.382301330566406,4.92667293548584,39.788021087646484,15.116079000000001,0.07033883035182953,0.03965111821889877,41.31504961715147,37.71597593523566,17.024990291966184,10.513082550782602,25.569219100631358,18.309473531736007,4808.0,25220.0,commune,07.041.03.,,
07.041.03.13.,Iguerferouane,Al  Haouz,Iguerferouane,70410313.0,Commune d'Iguerferouane,Al Haouz Iguerferouane,0.411,direct,23.97,30.32,2.6,30.88,0.294,71.23815155029297,32.70747756958008,45.91286087036133,49.55976867675781,21.025699615478516,42.42493438720703,54.94520000000001,0.25483500957489014,0.07064127177000046,44.54145050048828,41.659664154052734,57.21300506591797,16.956754684448242,25.965120315551758,27.63318252563477,2019.0,11812.0,commune,07.041.03.,,
07.041.03.15.,Sidi Abdallah Ghiat,Al  Haouz,,70410315.0,Commune de Sidi Abdellah Ghiat,Al Haouz Sidi Abdallah Ghiat,0.483,direct,15.6,29.67,1.4,28.93,0.47,,,,,,,,0.03845072537660599,0.01641322858631611,37.90583515555224,37.918505042270695,10.143748534220423,4.328553626665377,14.157852076727554,8.744472627981395,6157.0,29498.0,commune,07.041.03.,,
07.041.03.19.,Tamazouzte,Al  Haouz,Tamazouzte,70410319.0,Commune de Tamazouzte,Al Haouz Tamazouzte,0.504,direct,25.89,33.92,2.55,27.98,0.298,43.291385650634766,18.466615676879883,42.656558990478516,8.292313575744629,3.2086610794067383,38.694400787353516,10.412723,0.05572384595870972,0.02770613506436348,39.792701721191406,37.67616271972656,14.003534317016602,7.353756904602051,25.331314086914062,17.681703567504883,2944.0,15846.0,commune,07.041.03.,,
07.041.03.23.,Tidili Mesfioua,Al  Haouz,Tidili Mesfioua,70410323.0,Commune de Tidili Mesfioua,Al Haouz Tidili Mesfioua,0.436,direct,20.43,27.86,2.17,31.1,0.332,56.00645065307617,24.63918113708496,43.993473052978516,18.437299728393555,7.451600551605225,40.4159049987793,22.644229999999997,0.11172538250684738,0.051613882184028625,42.441566467285156,38.82394790649414,26.32451820373535,13.294341087341307,31.060535430908203,21.340290069580078,4046.0,21706.0,commune,07.041.03.,,
07.041.05.01.,Amghras,Al  Haouz,Amghras,70410501.0,Commune d'Amghras,Al Haouz Amghras,0.427,direct,17.59,26.54,1.87,30.78,0.318,52.125,23.12152862548828,44.35784912109375,16.25802230834961,6.3673601150512695,39.1644172668457,20.91493,0.10642130672931671,0.10558278113603592,40.09437561035156,41.85830307006836,26.542701721191406,25.22385597229004,24.94651985168457,28.045278549194336,1194.0,6160.0,commune,07.041.05.,,
07.041.05.05.,Anougal,Al  Haouz,Anougal,70410505.0,Commune d'Anougal,Al Haouz Anougal,0.356,direct,31.64,31.05,3.72,31.35,0.143,64.643798828125,28.288158416748047,43.760047912597656,19.388927459716797,7.965132713317871,41.080833435058594,24.810509999999997,0.104525625705719,0.09220689535140991,42.404476165771484,42.92575454711914,24.649667739868164,21.480552673339844,36.273834228515625,29.510665893554688,874.0,4353.0,commune,07.041.05.,,
07.041.05.07.,Azgour,Al  Haouz,Azgour,70410507.0,Commune d'Azgour,Al Haouz Azgour,0.481,direct,26.58,24.2,3.65,36.39,0.11,60.08869552612305,26.7940731048584,44.59087371826172,27.778587341308594,11.432387351989746,41.1553955078125,30.44433,0.1364651620388031,0.08475199341773987,42.6609001159668,41.130226135253906,31.988346099853516,20.60576820373535,27.66205406188965,23.92460060119629,1356.0,6865.0,commune,07.041.05.,,
07.041.05.09.,Dar Jamaa,Al  Haouz,Dar Jamaa,70410509.0,Commune de Dar Jamaa,Al Haouz Dar Jamaa,0.438,direct,15.81,25.63,1.61,29.76,0.275,55.970149993896484,24.807167053222656,44.32213592529297,16.663846969604492,6.767045021057129,40.60913848876953,24.20909,0.09808455407619476,0.06245508790016174,41.68064880371094,40.61222457885742,23.53239631652832,15.378396034240723,28.252410888671875,23.43143653869629,1269.0,5911.0,commune,07.041.05.,,
07.041.05.11.,Lalla Takarkoust,Al  Haouz,Lalla Takarkoust,70410511.0,Commune de Lalla Takarkoust,Al Haouz Lalla Takarkoust,0.503,direct,30.34,30.29,3.45,30.0,0.226,32.69230651855469,14.20138931274414,43.439544677734375,6.685236930847168,2.5929365158081055,38.7860107421875,9.50171,0.029011113569140434,0.017931004986166954,36.990436256861905,36.41473841128618,7.842868828590753,4.92410652857179,13.19463452257067,10.744591993001594,1643.0,7311.0,commune,07.041.05.,,
07.041.05.13.,Ouazguita,Al  Haouz,Ouazguita,70410513.0,Commune d'Ouazguita,Al Haouz Ouazguita,0.402,direct,33.63,30.56,4.02,30.96,0.109,58.63362121582031,25.705204010009766,43.84037780761719,15.275734901428223,6.059027671813965,39.66439437866211,21.72796,0.08870507031679153,0.05396343767642975,40.92922592163086,41.4480094909668,21.672794342041016,13.019548416137695,31.415441513061523,29.189599990844727,1029.0,5440.0,commune,07.041.05.,,
07.041.05.15.,Oulad Mtaa,Al  Haouz,Oulad Mtaa,70410515.0,Commune d'Oulad Mtaa,Al Haouz Oulad Mtaa,0.598,direct,22.8,23.88,2.93,36.01,0.613,24.68023681640625,10.105286598205566,40.94485092163086,10.46335506439209,4.24490213394165,40.5692253112793,12.840705,0.07209435850381851,0.034910593181848526,41.985107421875,38.611114501953125,17.171411514282227,9.04159164428711,36.8110237121582,13.019891738891602,1430.0,6937.0,commune,07.041.05.,,
07.041.05.17.,Sidi Badhaj,Al  Haouz,Sidi Badhaj,70410517.0,Commune de Sidi Badhaj,Al Haouz Sidi Badhaj,0.517,direct,17.24,19.64,2.14,36.37,0.709,23.33076286315918,9.423456192016602,40.390689849853516,6.7519941329956055,2.65875244140625,39.377288818359375,10.220735000000001,0.06536614894866943,0.033552318811416626,42.81760787963867,40.20077896118164,15.26618480682373,8.346186637878418,36.57948303222656,13.538989067077637,1149.0,5394.0,commune,07.041.05.,,
07.041.05.19.,Tizguine,Al  Haouz,Tizguine,70410519.0,Commune de Tizguine,Al Haouz Tizguine,0.57,direct,18.17,21.86,2.2,34.53,0.463,29.183542251586914,12.529903411865234,42.93482971191406,5.975036144256592,2.225860118865967,37.252662658691406,8.246364,0.049723755568265915,0.04338032007217407,37.5,39.20884323120117,13.259668350219727,11.063912391662598,15.28545093536377,17.22340202331543,1105.0,4899.0,commune,07.041.05.,,
07.041.07.01.,Aghbar,Al  Haouz,Aghbar,70410701.0,Commune d'Aghbar,Al Haouz Aghbar,0.347,direct,30.08,27.06,3.83,34.61,0.09,88.51996612548828,41.572628021240234,46.96412658691406,21.20802879333496,8.305459022521973,39.161865234375,25.395590000000002,0.13521163165569305,0.19571806490421295,41.022640228271484,42.76756286621094,32.96024703979492,45.76320266723633,26.495561599731445,30.67324447631836,909.0,5182.0,commune,07.041.07.,,
07.041.07.03.,Asni,Al  Haouz,Asni,70410703.0,Commune d'Asni,Al Haouz Asni,0.517,direct,15.46,19.67,1.8,37.5,0.586,36.77284240722656,15.544037818908691,42.27042770385742,12.577669143676758,4.945187091827393,39.31719970703125,17.08794,0.07407058775424957,0.03153160214424133,41.08500289916992,38.11890411376953,18.02861976623535,8.271906852722168,19.16776466369629,9.332352638244629,3883.0,21244.0,commune,07.041.07.,,
07.041.07.05.,Ighil,Al  Haouz,Ighil,70410705.0,Commune d'Ighil,Al Haouz Ighil,0.365,direct,35.85,25.24,5.29,36.03,0.053,62.50222396850586,27.40899085998535,43.85282516479492,17.769973754882812,6.711540222167969,37.76899719238281,30.09662,0.11402790993452072,0.08285707235336304,40.435176849365234,42.43810272216797,28.200176239013672,19.52421760559082,26.18086051940918,30.540077209472656,997.0,5695.0,commune,07.041.07.,,
07.041.07.07.,Ijoukak,Al  Haouz,Ijoukak,70410707.0,Commune d'Ijoukak,Al Haouz Ijoukak,0.434,direct,31.61,25.36,4.58,37.75,0.296,66.22496795654297,28.841873168945312,43.551361083984375,24.08955192565918,9.705638885498047,40.289825439453125,27.48173,0.12484246492385864,0.12557214498519897,41.759586334228516,42.0715217590332,29.895523071289062,29.847301483154297,22.791044235229492,32.990055084228516,1207.0,6700.0,commune,07.041.07.,,
07.041.07.09.,Imgdal,Al  Haouz,Imgdal,70410709.0,Commune d'Imgdal,Al Haouz Imgdal,0.432,direct,27.03,24.1,3.62,37.02,0.232,59.67129898071289,25.9466609954834,43.48265075683594,24.108285903930664,9.680303573608398,40.1534309387207,30.016419999999997,0.12959575653076172,0.15180769562721252,41.120140075683594,45.061729431152344,31.51637077331543,33.6888313293457,23.70587158203125,26.076955795288086,1156.0,5467.0,commune,07.041.07.,,
07.041.07.11.,Ouirgane,Al  Haouz,Ouirgane,70410711.0,Commune d'Ouirgane,Al Haouz Ouirgane,0.501,direct,24.5,24.58,3.01,39.46,0.332,44.794677734375,19.76736831665039,44.12882995605469,14.64992904663086,5.715888023376465,39.0164909362793,15.881429999999998,0.07973484694957733,0.05520031228661537,39.41849899291992,41.067962646484375,20.227773666381836,13.441210746765137,12.786334037780762,21.166645050048828,1583.0,7727.0,commune,07.041.07.,,
07.041.07.13.,Talat N'Yaaqoub,Al  Haouz,Talat N'Yaaqoub,70410713.0,Commune de Talat N'yaaqoub,Al Haouz Talat N'Yaaqoub,0.536,direct,20.35,19.08,2.83,38.99,0.549,37.93819808959961,17.004241943359375,44.820899963378906,10.713830947875977,4.276766777038574,39.918182373046875,12.177120000000002,0.06576324999332428,0.09311709553003311,39.695343017578125,39.57754135131836,16.566993713378906,23.527761459350586,16.376129150390625,20.162647247314453,1680.0,7866.0,commune,07.041.07.,,
07.041.09.01.,Moulay Brahim,Al  Haouz,Moulay Brahim,70410901.0,Commune de Moulay Brahim,Al Haouz Moulay Brahim,0.44,direct,21.63,32.57,2.0,27.94,0.222,52.20607376098633,22.40822410583496,42.922637939453125,18.682456970214844,7.472343921661377,39.99658203125,22.93632,0.08042044937610626,0.046073608100414276,40.094656328218754,39.89523558437288,20.05764693217829,11.548649092139907,21.676839784995384,17.102243174307553,2389.0,11813.0,commune,07.041.09.,,
07.041.09.03.,Oukaimden,Al  Haouz,Oukaimden,70410903.0,Commune d'Oukaimden,Al Haouz Oukaimden,0.437,direct,30.18,26.02,3.87,35.21,0.464,45.2696533203125,20.710187911987305,45.74850082397461,24.50469207763672,9.949021339416504,40.60047149658203,25.98544,0.11761094629764557,0.0376826710999012,42.4656982421875,40.92970657348633,27.69551658630371,9.206680297851562,20.166839599609375,22.17119026184082,782.0,4861.0,commune,07.041.09.,,
