unit,name14,prov14,lon,lat,pt_src,source_id,feature,source_name,match
09.001.07.23.,Taghazout,Agadir-Ida -Ou-Tanane,-9.56776,30.59208,geonames,11913178,ADM4,Taghazout,exact
09.001.07.25.,Tamri,Agadir-Ida -Ou-Tanane,-9.76354,30.7332,geonames,11913177,ADM4,Tamri,exact
09.001.07.29.,Tiqqi,Agadir-Ida -Ou-Tanane,-9.34799,30.77946,geonames,6545759,ADM3,Tiqqi,exact
09.163.01.03.,Ait Baha (Mun.),Chtouka- Ait Baha,-9.16018,30.07095,geonames,11882687,ADM3,Ait Baha,exact
09.163.01.11.,Biougra (Mun.),Chtouka- Ait Baha,-9.36849,30.21339,geonames,6546196,ADM3,Biougra,exact
09.163.03.05.,Ait Mzal,Chtouka- Ait Baha,-9.1264,30.03543,geonames,6545644,ADM3,Ait Mzal,exact
09.163.03.07.,Ait Ouadrim,Chtouka- Ait Baha,-9.24999,30.01939,geonames,6545645,ADM3,Ait Ouadrim,exact
09.163.03.09.,Aouguenz,Chtouka- Ait Baha,-9.15647,29.82796,geonames,6545646,ADM3,Aouguenz,exact
09.163.03.13.,Hilala,Chtouka- Ait Baha,-8.99073,30.05265,geonames,6545748,ADM3,Ilalln,exact
09.163.03.15.,Ida Ougnidif,Chtouka- Ait Baha,-8.99984,29.92815,geonames,11913170,ADM4,Ida Ougnidif,exact
09.163.03.33.,Tanalt,Chtouka- Ait Baha,-9.15048,29.84338,geonames,11913169,ADM4,Tanalt,exact
09.163.03.35.,Targua Ntouchka,Chtouka- Ait Baha,-9.17506,29.90656,geonames,6545837,ADM3,Targua Ntouchka,exact
09.163.03.37.,Tassegdelt,Chtouka- Ait Baha,-9.09853,30.14518,geonames,6545838,ADM3,Tassegdelt,exact
09.163.03.39.,Tizi Ntakoucht,Chtouka- Ait Baha,-9.07511,29.96235,geonames,6545922,ADM3,Tizi Ntakoucht,exact
09.163.05.03.,Ait Milk,Chtouka- Ait Baha,-9.42343,29.96082,geonames,6545591,ADM3,Ait Milk,exact
09.163.05.11.,Belfaa,Chtouka- Ait Baha,-9.50541,29.98204,geonames,6545878,ADM3,Belfaa,exact
09.163.05.19.,Inchaden,Chtouka- Ait Baha,-9.56186,30.10004,geonames,6545923,ADM3,Inchaden,exact
09.163.05.21.,Massa,Chtouka- Ait Baha,-9.65878,29.98612,geonames,11913165,ADM4,Massa,exact
09.163.05.31.,Sidi Ouassay,Chtouka- Ait Baha,-9.64042,30.04967,geonames,6545924,ADM3,Sidi Ouassay,exact
09.163.07.01.,Ait Amira,Chtouka- Ait Baha,-9.463,30.15102,geonames,11913175,ADM4,Ait Amira,exact
09.163.07.17.,Imi Mqourn,Chtouka- Ait Baha,-9.25343,30.14621,geonames,11913172,ADM4,Imi Mqourn,exact
09.163.07.23.,Ouad Essafa,Chtouka- Ait Baha,-9.35797,30.20763,geonames,6545832,ADM3,Ouad Essafa,exact
09.163.07.27.,Sidi Bibi,Chtouka- Ait Baha,-9.54092,30.22348,geonames,6545925,ADM3,Sidi Bibi,exact
09.163.07.29.,Sidi Boushab,Chtouka- Ait Baha,-9.30529,30.08692,geonames,6545833,ADM3,Sidi Boushab,exact
09.273.01.05.,Ait Melloul (Mun.),Inezgane- Ait Melloul,-9.49783,30.33729,geonames,6545664,ADM3,Ait Melloul,exact
09.273.01.13.,Dcheira El Jihadia (Mun.),Inezgane- Ait Melloul,-9.5377,30.37786,geonames,6545935,ADM3,Dcheira El Jihadia,exact
09.273.01.15.,Inezgane (Mun.),Inezgane- Ait Melloul,-9.5417,30.35345,geonames,6545936,ADM3,Inezgane,exact
09.273.01.17.,Lqliaa (Mun.),Inezgane- Ait Melloul,-9.52151,30.31375,geonames,6545901,ADM3,Lqliaa,exact
09.273.05.19.,Oulad Dahou,Inezgane- Ait Melloul,-9.31576,30.3688,geonames,6545902,ADM3,Oulad Dahou,exact
09.273.05.27.,Temsia,Inezgane- Ait Melloul,-9.4043,30.34023,geonames,6545903,ADM3,Temsia,exact
09.541.01.01.,Ait Iaaza (Mun.),Taroudannt,-8.79724,30.50598,geonames,11882779,ADM3,Ait Iaaza,exact
09.541.01.02.,Aoulouz (Mun.),Taroudannt,-8.19221,30.66376,geonames,6546373,ADM3,Aoulouz,exact
09.541.01.03.,El Guerdane (Mun.),Taroudannt,-9.01546,30.36976,geonames,11882780,ADM3,El Guerdane,exact
09.541.01.05.,Irherm (Mun.),Taroudannt,-8.53038,30.09302,geonames,11882679,ADM3,Irherm,exact
09.541.01.07.,Oulad Berhil (Mun.),Taroudannt,-8.47316,30.6388,geonames,6545452,ADM3,Oulad Berhil,exact
09.541.01.09.,Oulad Teima (Mun.),Taroudannt,-9.03749,30.29467,geonames,11882681,ADM3,Oulad Teima,exact
09.541.01.11.,Taliouine (Mun.),Taroudannt,-7.91932,30.53532,geonames,6546459,ADM3,Taliouine,exact
09.541.01.13.,Taroudannt (Mun.),Taroudannt,-8.7483,30.52841,geonames,11882682,ADM3,Taroudannt,exact
09.541.03.01.,Adar,Taroudannt,-8.31938,30.16807,geonames,6546460,ADM3,Adar,exact
09.541.03.03.,Ait Abdallah,Taroudannt,-8.80556,29.89347,geonames,11913273,ADM4,Ait Abdallah,exact
09.541.03.05.,Amalou,Taroudannt,-8.73837,30.18322,geonames,6546461,ADM3,Amalou,exact
09.541.03.07.,Azaghar N'Irs,Taroudannt,-8.16511,30.18859,geonames,6546462,ADM3,Azaghar N Irs,exact
09.541.03.09.,Imaouen,Taroudannt,-8.61003,30.02236,geonames,6545415,ADM3,Imaouen,exact
09.541.03.11.,Imi N'Tayart,Taroudannt,-8.38197,30.27442,geonames,6546463,ADM3,Imi N Tayart,exact
09.541.03.13.,Nihit,Taroudannt,-8.51315,30.31632,geonames,6546199,ADM3,Nihit,exact
09.541.03.15.,Oualqadi,Taroudannt,-8.52092,30.24121,geonames,11913276,ADM4,Oualqadi,exact
09.541.03.17.,Sidi Boaal,Taroudannt,-8.43354,30.01559,geonames,6545420,ADM3,Sidi Boaal,exact
09.541.03.19.,Sidi Mzal,Taroudannt,-8.89112,29.86263,geonames,6546200,ADM3,Sidi Mzal,exact
09.541.03.21.,Tabia,Taroudannt,-8.88111,29.99583,geonames,6546467,ADM3,Tabia,exact
09.541.03.23.,Tataoute,Taroudannt,-8.66917,30.26065,geonames,6546201,ADM3,Tataoute,exact
09.541.03.25.,Tindine,Taroudannt,-8.6824,30.09392,geonames,6545421,ADM3,Tindine,exact
09.541.03.27.,Tisfane,Taroudannt,-8.56899,30.19642,geonames,6545749,ADM3,Tisfane,exact
09.541.03.29.,Toufelaazt,Taroudannt,-8.82285,30.05777,geonames,6546464,ADM3,Toufelaazt,exact
09.541.03.31.,Toumliline,Taroudannt,-8.74756,29.95468,geonames,6546465,ADM3,Toumliline,exact
09.541.04.09.,Arazane,Taroudannt,-8.53397,30.46786,geonames,6546202,ADM3,Arazane,exact
09.541.04.13.,El Faid,Taroudannt,-8.32946,30.51406,geonames,11913291,ADM4,El Faid,exact
09.541.04.17.,Ida Ou Gailal,Taroudannt,-8.61293,30.67893,geonames,6546078,ADM3,Ida Ou Gailal,exact
09.541.04.21.,Ida Ougoummad,Taroudannt,-8.22816,30.72825,geonames,6546374,ADM3,Ida Ougoummad,exact
09.541.04.23.,Igli,Taroudannt,-8.55436,30.58232,geonames,6546466,ADM3,Igli,exact
09.541.04.25.,Igoudar Mnabha,Taroudannt,-8.44138,30.65502,geonames,6546375,ADM3,Igoudar Mnabha,exact
09.541.04.29.,Lamhara,Taroudannt,-8.45258,30.55333,geonames,6546468,ADM3,Lamhara,exact
09.541.04.33.,Oulad Aissa,Taroudannt,-8.62942,30.56304,geonames,6545839,ADM3,Oulad Aissa,exact
09.541.04.35.,Ouneine,Taroudannt,-8.15597,30.86263,geonames,6545735,ADM3,Ouneine,exact
09.541.04.47.,Sidi Ouaaziz,Taroudannt,-8.30842,30.76682,geonames,6545829,ADM3,Sidi Ouaaziz,exact
09.541.04.49.,Tafingoult,Taroudannt,-8.41339,30.78169,geonames,6545877,ADM3,Tafingoult,exact
09.541.04.53.,Talgjount,Taroudannt,-8.59406,30.76867,geonames,6545926,ADM3,Talgjount,exact
09.541.04.59.,Tigouga,Taroudannt,-8.61251,30.83539,geonames,6545927,ADM3,Tigouga,exact
09.541.04.61.,Tinzart,Taroudannt,-8.38081,30.62963,geonames,6545928,ADM3,Tinzart,exact
09.541.04.69.,Toughmart,Taroudannt,-8.40509,30.42117,geonames,6545882,ADM3,Toughmart,exact
09.541.05.01.,Ahl Ramel,Taroudannt,-9.12438,30.28859,geonames,6546469,ADM3,Ahl Ramel,exact
09.541.05.03.,Argana,Taroudannt,-9.03049,30.78594,geonames,11913282,ADM4,Argana,exact
09.541.05.05.,Assads,Taroudannt,-8.88473,30.21023,geonames,6546471,ADM3,Assads,exact
09.541.05.07.,Bigoudine,Taroudannt,-9.23458,30.70434,geonames,6546472,ADM3,Bigoudine,exact
09.541.05.09.,Eddir,Taroudannt,-9.23643,30.55847,geonames,6546473,ADM3,Eddir,exact
09.541.05.11.,El Koudia El Beida,Taroudannt,-9.122,30.35023,geonames,6546474,ADM3,Elkoudia El Beida,exact
09.541.05.13.,Imilmaiss,Taroudannt,-8.8202,30.88455,geonames,6546475,ADM3,Imilmaiss,exact
09.541.05.15.,Issen,Taroudannt,-9.24084,30.44115,geonames,6546476,ADM3,Issen,exact
09.541.05.17.,Lagfifat,Taroudannt,-9.25653,30.30803,geonames,6546477,ADM3,Lagfifat,exact
09.541.05.19.,Lakhnafif,Taroudannt,-8.99621,30.40607,geonames,6545453,ADM3,Lakhnafif,exact
09.541.05.21.,Lamhadi,Taroudannt,-9.01267,30.32943,geonames,6545454,ADM3,Lamhadi,exact
09.541.05.23.,Machraa El Ain,Taroudannt,-8.92782,30.37144,geonames,6545455,ADM3,Machraa El Ain,exact
09.541.05.25.,Sidi Ahmed Ou Amar,Taroudannt,-9.12464,30.4119,geonames,6546478,ADM3,Sidi Ahmed Ou Amar,exact
09.541.05.27.,Sidi Boumoussa,Taroudannt,-9.24812,30.38266,geonames,6546479,ADM3,Sidi Boumoussa,exact
09.541.05.29.,Sidi Moussa Lhamri,Taroudannt,-9.1593,30.49661,geonames,6545456,ADM3,Sidi Moussa Lhamri,exact
09.541.05.31.,Talmakante,Taroudannt,-8.93047,30.84408,geonames,6546204,ADM3,Talmakante,exact
09.541.05.33.,Tidsi Nissendalene,Taroudannt,-8.9688,30.18606,geonames,6546205,ADM3,Tidsi Nissendalene,exact
09.541.07.01.,Agadir Melloul,Taroudannt,-7.75171,30.25093,geonames,6546206,ADM3,Agadir Melloul,exact
09.541.07.03.,Ahl Tifnoute,Taroudannt,-7.86071,30.97818,geonames,6546480,ADM3,Ahl Tifnoute,exact
09.541.07.05.,Askaouen,Taroudannt,-7.79366,30.70095,geonames,6546481,ADM3,Askaouen,exact
09.541.07.07.,Assaisse,Taroudannt,-7.60803,30.57044,geonames,6546482,ADM3,Assaisse,exact
09.541.07.09.,Assaki,Taroudannt,-8.03353,30.5581,geonames,6546483,ADM3,Assaki,exact
09.541.07.11.,Azrar,Taroudannt,-8.02986,30.22099,geonames,6546484,ADM3,Azrar,exact
09.541.07.13.,Iguidi,Taroudannt,-7.96664,30.83483,geonames,6546376,ADM3,Iguidi,exact
09.541.07.15.,Sidi Hsaine,Taroudannt,-7.73904,30.46521,geonames,6546062,ADM3,Sidi Hsaine,exact
09.541.07.17.,Taouyalte,Taroudannt,-7.76557,30.82802,geonames,6546063,ADM3,Taouyalte,exact
09.541.07.19.,Tassousfi,Taroudannt,-7.89546,30.45218,geonames,6546064,ADM3,Tassousfi,exact
09.541.07.21.,Tizgzaouine,Taroudannt,-8.05782,30.39104,geonames,6546485,ADM3,Tizgzaouine,exact
09.541.07.23.,Toubkal,Taroudannt,-7.81857,31.02436,geonames,6546486,ADM3,Toubkal,exact
09.541.07.25.,Zagmouzen,Taroudannt,-7.82358,30.61454,geonames,6546065,ADM3,Zagmouzen,exact
09.541.07.37.,Ouzioua,Taroudannt,-8.035,30.73,geonames,6545865,ADM3,Ouzioua,exact
09.541.07.65.,Tisrasse,Taroudannt,-8.08879,30.74548,geonames,6545880,ADM3,Tisrasse,exact
09.541.09.01.,Ahmar Laglalcha,Taroudannt,-8.96879,30.48922,geonames,6545519,ADM3,Ahmar Laglalcha,exact
09.541.09.03.,Ait Igas,Taroudannt,-8.72323,30.59133,geonames,6545520,ADM3,Ait Igas,exact
09.541.09.05.,Ait Makhlouf,Taroudannt,-8.91547,30.61008,geonames,6545521,ADM3,Ait Makhlouf,exact
09.541.09.11.,Bounrar,Taroudannt,-8.76356,30.31268,geonames,6545751,ADM3,Bounrar,exact
09.541.09.15.,Freija,Taroudannt,-8.68299,30.46541,geonames,11913292,ADM4,Freija,exact
09.541.09.19.,Ida Ou Moumen,Taroudannt,-9.00374,30.58335,geonames,6546488,ADM3,Ida Ou Moumen,exact
09.541.09.27.,Imoulass,Taroudannt,-8.769,30.76565,geonames,6546489,ADM3,Imoulass,exact
09.541.09.31.,Lamnizla,Taroudannt,-9.0786,30.6448,geonames,6545840,ADM3,Lamnizla,exact
09.541.09.43.,Sidi Borja,Taroudannt,-8.82573,30.43068,geonames,6545842,ADM3,Sidi Borja,exact
09.541.09.45.,Sidi Dahmane,Taroudannt,-8.822,30.497,geonames,6545843,ADM3,Sidi Dahmane,exact
09.541.09.51.,Tafraouten,Taroudannt,-8.90182,30.72795,geonames,6545752,ADM3,Tafraouten,exact
09.541.09.55.,Tamaloukte,Taroudannt,-8.79194,30.61438,geonames,6545753,ADM3,Tamaloukte,exact
09.541.09.57.,Tazemmourt,Taroudannt,-8.80737,30.34681,geonames,11913293,ADM4,Tazemmourt,exact
09.541.09.63.,Tiout,Taroudannt,-8.66904,30.41342,geonames,6545929,ADM3,Tiout,exact
09.541.09.71.,Zaouia Sidi Tahar,Taroudannt,-9.09255,30.50636,geonames,6545930,ADM3,Zaouia Sidi Tahar,exact
09.551.01.01.,Akka (Mun.),Tata,-8.15399,29.34132,geonames,6546550,ADM3,Akka,exact
09.551.01.03.,Fam El Hisn (Mun.),Tata,-8.88785,28.85959,geonames,11882688,ADM3,Fam El Hisn,exact
09.551.01.05.,Foum Zguid (Mun.),Tata,-6.95558,30.00333,geonames,6546226,ADM3,Foum Zguid,exact
09.551.01.07.,Tata (Mun.),Tata,-7.96836,29.7562,geonames,6545618,ADM3,Tata,exact
09.551.03.01.,Ait Ouabelli,Tata,-8.32748,29.21246,geonames,11913161,ADM4,Ait Ouabelli,exact
09.551.03.05.,Tamanarte,Tata,-8.97408,29.19548,geonames,11913160,ADM4,Tamanarte,exact
09.551.03.07.,Tizounine,Tata,-8.27939,29.07337,geonames,6546228,ADM3,Tizounine,exact
09.551.05.01.,Aguinane,Tata,-7.44767,30.10902,geonames,6545620,ADM3,Aguinane,exact
09.551.05.03.,Akka Ighane,Tata,-7.62127,29.99271,geonames,11913196,ADM4,Akka Ighane,exact
09.551.05.05.,Allougoum,Tata,-6.8291,29.96707,geonames,11913195,ADM4,Allougoum,exact
09.551.05.07.,Ibn Yacoub,Tata,-7.84312,30.00843,geonames,6546552,ADM3,Ibn Yacoub,exact
09.551.05.09.,Tissint,Tata,-7.35459,29.68955,geonames,6545653,ADM3,Tissint,exact
09.551.05.11.,Tlite,Tata,-7.09096,30.19362,geonames,6545900,ADM3,Tlite,exact
09.551.07.01.,Adis,Tata,-7.95252,29.63149,geonames,11913193,ADM4,Adis,exact
09.551.07.03.,Issafen,Tata,-8.50808,29.8737,geonames,6546231,ADM3,Issafen,exact
09.551.07.05.,Oum El Guerdane,Tata,-7.79669,29.40892,geonames,6546232,ADM3,Oum El Guerdane,exact
09.551.07.07.,Tagmout,Tata,-8.22609,29.89717,geonames,6546553,ADM3,Tagmout,exact
09.551.07.09.,Tigzmerte,Tata,-8.07284,29.74047,geonames,6546554,ADM3,Tigzmerte,exact
09.551.07.11.,Tizaghte,Tata,-8.50378,29.60564,geonames,6546555,ADM3,Tizaghte,exact
09.581.01.05.,Tafraout (Mun.),Tiznit,-8.99462,29.69952,geonames,6546238,ADM3,Tafraout,exact
09.581.01.07.,Tiznit (Mun.),Tiznit,-9.69927,29.68638,geonames,6547047,ADM3,Tiznit,exact
09.581.03.01.,Ait Issafen,Tiznit,-9.32081,29.57831,geonames,6546582,ADM3,Ait Issafen,exact
09.581.03.03.,Anzi,Tiznit,-9.30785,29.67971,geonames,11913203,ADM4,Anzi,exact
09.581.03.05.,Arbaa Ait Ahmed,Tiznit,-9.33117,29.76677,geonames,6545629,ADM3,Arbaa Ait Ahmed,exact
09.581.03.07.,Ida Ou Gougmar,Tiznit,-9.24139,29.5652,geonames,11913202,ADM4,Ida Ou Gougmar,exact
09.581.03.09.,Sidi Ahmed Ou Moussa,Tiznit,-9.499,29.51376,geonames,6545615,ADM3,Sidi Ahmed Ou Moussa,exact
09.581.03.11.,Tafraout El Mouloud,Tiznit,-9.21768,29.67385,geonames,6546583,ADM3,Tafraout El Mouloud,exact
09.581.03.13.,Tighmi,Tiznit,-9.39608,29.59175,geonames,11913204,ADM4,Tighmi,exact
09.581.03.15.,Tizoughrane,Tiznit,-9.18943,29.5905,geonames,6546386,ADM3,Tizoughrane,exact
09.581.03.17.,Tnine Aday,Tiznit,-9.2368,29.71612,geonames,6546387,ADM3,Tnine Aday,exact
09.581.09.01.,Afella Ighir,Tiznit,-8.79707,29.49964,geonames,11913199,ADM4,Afella Ighir,exact
09.581.09.03.,Ait Ouafqa,Tiznit,-9.147,29.504,geonames,6546510,ADM3,Ait Ouafqa,exact
09.581.09.05.,Ammelne,Tiznit,-8.968,29.754,geonames,6546511,ADM3,Ammelne,exact
09.581.09.07.,Irigh N'Tahala,Tiznit,-9.08222,29.62489,geonames,6546211,ADM3,Irigh N Tahala,exact
09.581.09.09.,Tarsouat,Tiznit,-8.99219,29.54876,geonames,6546590,ADM3,Tarsouat,exact
09.581.09.11.,Tassrirt,Tiznit,-8.85963,29.64394,geonames,6546048,ADM3,Tassrirt,exact
09.581.11.01.,Arbaa Rasmouka,Tiznit,-9.52283,29.80265,geonames,6546049,ADM3,Arbaa Rasmouka,exact
09.581.11.03.,Arbaa Sahel,Tiznit,-9.92787,29.61394,geonames,6546591,ADM3,Arbaa Sahel,exact
09.581.11.05.,Bounaamane,Tiznit,-9.79528,29.54829,geonames,6546592,ADM3,Bounaamane,exact
09.581.11.07.,El Maader El Kabir,Tiznit,-9.65486,29.82221,geonames,6546593,ADM3,Elmaader El Kabir,exact
09.581.11.09.,Ouijjane,Tiznit,-9.56262,29.66136,geonames,6546096,ADM3,Ouijjane,exact
09.581.11.11.,Reggada,Tiznit,-9.66638,29.52052,geonames,6545904,ADM3,Reggada,exact
09.581.11.13.,Sidi Bouabdelli,Tiznit,-9.81144,29.47559,geonames,6546594,ADM3,Sidi Bouabdelli,exact
09.581.11.15.,Tnine Aglou,Tiznit,-9.81422,29.75476,geonames,6546595,ADM3,Tnine Aglou,exact
10.071.01.01.,Assa (Mun.),Assa-Zag,-9.34822,28.67999,geonames,6545579,ADM3,Assa,exact
10.071.03.01.,Aouint Lahna,Assa-Zag,-9.7538,28.5387,geonames,6546497,ADM3,Aouint Lahna,exact
10.071.03.03.,Aouint Yghomane,Assa-Zag,-10.38925,28.4579,geonames,6546498,ADM3,Aouint Yghomane,exact
10.071.03.05.,Touizgui,Assa-Zag,-9.12056,28.54469,geonames,6545581,ADM3,Touizgui,exact
10.071.05.01.,Al Mahbass,Assa-Zag,-8.98753,27.47276,geonames,6546499,ADM3,Almahbass,exact
10.071.05.03.,Labouirat,Assa-Zag,-9.85862,27.96369,geonames,6545574,ADM3,Labouirat,exact
10.261.01.01.,Bouizakarne (Mun.),Guelmim,-9.73844,29.19846,geonames,11912864,ADM4,Bouizakarne,exact
10.261.01.03.,Guelmim (Mun.),Guelmim,-10.06345,28.98635,geonames,6546501,ADM3,Guelmim,exact
10.261.03.01.,Aday,Guelmim,-9.30371,29.20414,geonames,6546502,ADM3,Aday,exact
10.261.03.03.,Ait Boufoulen,Guelmim,-9.73733,29.23426,geonames,6545617,ADM3,Ait Boufoulen,exact
10.261.03.05.,Amtdi,Guelmim,-9.19143,29.20739,geonames,6546178,ADM3,Amtdi,exact
10.261.03.07.,Ifrane Atlas Saghir,Guelmim,-9.53362,29.17498,geonames,11912863,ADM4,Ifrane Atlas Saghir,exact
10.261.03.09.,Tagante,Guelmim,-9.73223,29.15488,geonames,6546504,ADM3,Tagante,exact
10.261.03.11.,Taghjijt,Guelmim,-9.49623,28.89395,geonames,11912861,ADM4,Taghjijt,exact
10.261.03.13.,Timoulay,Guelmim,-9.61685,29.09974,geonames,6545931,ADM3,Timoulay,exact
10.261.05.03.,Aferkat,Guelmim,-10.35816,28.68731,geonames,6546506,ADM3,Aferkat,exact
10.261.05.05.,Asrir,Guelmim,-10.10295,28.81324,geonames,6545422,ADM3,Asrir,exact
10.261.05.09.,Fask,Guelmim,-9.88157,28.77788,geonames,6545514,ADM3,Fask,exact
10.261.05.21.,Tiglit,Guelmim,-10.24689,28.56739,geonames,6545934,ADM3,Tiglit,exact
10.261.07.01.,Abaynou,Guelmim,-9.9363,29.07942,geonames,6546505,ADM3,Abaynou,exact
10.261.07.07.,Echatea El Abied,Guelmim,-10.52981,28.94263,geonames,6545598,ADM3,Echatea El Abied,exact
10.261.07.11.,Labyar,Guelmim,-10.41416,28.77436,geonames,6546209,ADM3,Labyar,exact
10.261.07.13.,Laqsabi Tagoust,Guelmim,-10.21366,28.96943,geonames,6546507,ADM3,Laqsabi Tagoust,exact
10.261.07.15.,Rass Oumlil,Guelmim,-10.77805,28.65213,geonames,6545897,ADM3,Rass Oumlil,exact
10.261.07.17.,Taliouine Assaka,Guelmim,-10.20037,29.03169,geonames,6545899,ADM3,Taliouine Assaka,exact
10.261.07.19.,Targa Wassay,Guelmim,-10.26197,29.05663,geonames,6545758,ADM3,Targa Wassay,exact
10.473.01.01.,Lakhsas (Mun.),Sidi Ifni,-9.74633,29.37163,geonames,6545623,ADM3,Lakhsas,exact
10.473.01.03.,Sidi Ifni (Mun.),Sidi Ifni,-10.16328,29.37075,geonames,6545624,ADM3,Sidi Ifni,exact
10.473.05.01.,Arbaa Ait Abdellah,Sidi Ifni,-9.87444,29.33527,geonames,6546585,ADM3,Arbaa Ait Abdellah,exact
10.473.05.03.,Imi N'Fast,Sidi Ifni,-10.09698,29.11745,geonames,6546388,ADM3,Imi N Fast,exact
10.473.05.05.,Mesti,Sidi Ifni,-10.18109,29.26839,geonames,6546586,ADM3,Mesti,exact
10.473.05.07.,Mirleft,Sidi Ifni,-10.03753,29.51535,geonames,11913185,ADM4,Mirleft,exact
10.473.05.09.,Sbouya,Sidi Ifni,-10.26486,29.17086,geonames,6546389,ADM3,Sbouya,exact
10.473.05.11.,Tangarfa,Sidi Ifni,-9.93246,29.25261,geonames,6546587,ADM3,Tangarfa,exact
10.473.05.13.,Tioughza,Sidi Ifni,-9.95897,29.41114,geonames,11913184,ADM4,Tioughza,exact
10.473.05.15.,Tnine Amellou,Sidi Ifni,-10.05349,29.29108,geonames,6545893,ADM3,Tnine Amellou,exact
10.473.07.01.,Ait Erkha,Sidi Ifni,-9.63136,29.34648,geonames,6546588,ADM3,Ait Erkha,exact
10.473.07.03.,Anfeg,Sidi Ifni,-9.24634,29.41748,geonames,6546589,ADM3,Anfeg,exact
10.473.07.05.,Boutrouch,Sidi Ifni,-9.36664,29.33552,geonames,6546569,ADM3,Boutrouch,exact
10.473.07.07.,Ibdar,Sidi Ifni,-9.37204,29.44286,geonames,6546047,ADM3,Ibdar,exact
10.473.07.09.,Sebt Ennabour,Sidi Ifni,-9.58187,29.42298,geonames,6546570,ADM3,Sebt Ennabour,exact
10.473.07.13.,Sidi H'Saine Ou Ali,Sidi Ifni,-9.73147,29.36032,geonames,6546572,ADM3,Sidi H Saine Ou Ali,exact
10.473.07.15.,Sidi M'Bark,Sidi Ifni,-9.82468,29.28862,geonames,6546210,ADM3,Sidi M Bark,exact
10.473.07.17.,Tighirt,Sidi Ifni,-9.46788,29.38025,geonames,11913158,ADM4,Tighirt,exact
10.521.01.01.,Tan Tan (Mun.),Tan-Tan,-11.08697,28.43288,geonames,6546224,ADM3,Tan Tan,exact
10.521.01.03.,El Ouatia (Mun.),Tan-Tan,-11.3223,28.47075,geonames,6545522,ADM3,Elouatia,exact
10.521.03.01.,Msied,Tan-Tan,-10.81399,28.01506,geonames,2542380,PPL,Messeïed,exact
10.521.03.03.,Tilemzoun,Tan-Tan,-10.91685,28.32962,geonames,11912785,ADM4,Tilemzoun,exact
10.521.05.03.,Ben Khlil,Tan-Tan,-11.14335,28.53732,geonames,11912786,ADM4,Ben Khlil,exact
10.521.05.05.,Chbika,Tan-Tan,-11.43232,28.24683,geonames,6545663,ADM3,Chbika,exact
11.121.01.01.,Boujdour (Mun.),Boujdour,-14.32129,26.12681,geonames,6546490,ADM3,Boujdour,exact
11.121.03.01.,Gueltat Zemmour,Boujdour,-12.89066,25.25419,geonames,6545648,ADM3,Gueltat Zemmour,exact
11.121.03.05.,Lamssid,Boujdour,-13.29071,26.00324,geonames,6545513,ADM3,Lamssid,exact
11.221.03.03.,Haouza,Es-Semara,-11.20923,27.1272,geonames,6545651,ADM3,Haouza,exact
11.221.03.09.,Tifariti,Es-Semara,-9.82045,26.33348,geonames,6545662,ADM3,Tifariti,exact
11.321.01.01.,El Marsa (Mun.),Laâyoune,-13.4,27.091,geonames,6545660,ADM3,Elmarsa,exact
11.321.01.03.,Laayoune (Mun.),Laâyoune,-13.06349,27.18064,geonames,6545631,ADM3,Laayoune,exact
11.321.03.01.,Boukraa,Laâyoune,-12.80895,26.65006,geonames,6546040,ADM3,Boukraa,exact
11.321.03.03.,Dcheira,Laâyoune,-12.61965,26.97639,geonames,6546491,ADM3,Dcheira,exact
11.537.01.05.,Tarfaya (Mun.),Tarfaya,-12.91426,27.87944,geonames,6545632,ADM3,Tarfaya,exact
11.537.03.03.,Daoura,Tarfaya,-12.85308,27.46033,geonames,6546494,ADM3,Daoura,exact
12.066.01.03.,Lagouira (Mun.),Aousserd,-17.08988,20.83228,geonames,2462651,PPLQ,La Güera,exact
12.066.03.03.,Aghouinite,Aousserd,-13.62351,22.47328,geonames,6546559,ADM3,Aghouinite,exact
12.066.03.05.,Aousserd,Aousserd,-14.55998,22.70937,geonames,6545582,ADM3,Aousserd,exact
12.066.03.07.,Tichla,Aousserd,-15.11326,21.78277,geonames,6545583,ADM3,Tichla,exact
12.066.03.09.,Zoug,Aousserd,-13.75618,21.8671,geonames,6545584,ADM3,Zoug,exact
12.066.05.03.,Bir Gandouz,Aousserd,-16.46866,21.61567,geonames,6545580,ADM3,Bir Gandouz,exact
12.391.01.01.,Dakhla (Mun.),Oued Ed-Dahab,-15.81519,23.67822,geonames,6546560,ADM3,Dakhla,exact
12.391.05.01.,Bir Anzarane,Oued Ed-Dahab,-14.66318,24.046,geonames,6545634,ADM3,Bir Anzarane,exact
12.391.05.03.,Gleibat El Foula,Oued Ed-Dahab,-13.78162,23.44159,geonames,6545635,ADM3,Gleibat El Foula,exact
12.391.05.05.,Mijik,Oued Ed-Dahab,-12.50346,23.80786,geonames,6545665,ADM3,Mijik,exact
12.391.05.07.,Oum Dreyga,Oued Ed-Dahab,-13.50212,24.15433,geonames,6545636,ADM3,Oum Dreyga,exact
01.051.01.09.,Ajdir (Mun.),Al Hoceima,-3.915209,35.193229,wikidata,Q412703,,Ajdir,exact
01.051.05.25.,Zaouiat Sidi Abdelkader,Al Hoceima,-4.1286466,34.9169677,wikidata,Q8066343,,Zaouiat Sidi Abdelkader,exact
